Version Number,File Name,NumberRevisions,NumberAuthors,LOC,AGE,CHURN,LOC_TOUCHED,Avg_LOC_Added,MaxLocAdded,Avg_Chg_Set,Max_Chg_Set,numImports,numComments,Buggy
08,storm-core/src/jvm/org/apache/storm/utils/CRC32OutputStream.java,1,1,44,0,44,44,44,44,1157,1157,3,17,No
08,storm-core/src/jvm/org/apache/storm/utils/ClojureTimerTask.java,1,1,35,0,35,35,35,35,1157,1157,2,17,No
08,storm-core/src/jvm/org/apache/storm/utils/ConfigUtils.java,5,4,535,9,0,33,0,0,39,69,96,215,No
08,storm-core/src/jvm/org/apache/storm/utils/Container.java,2,2,28,5,24,34,12,24,613,1157,2,34,No
08,storm-core/src/jvm/org/apache/storm/utils/DRPCClient.java,3,2,65,1,68,68,22,64,391,1157,27,51,No
08,storm-core/src/jvm/org/apache/storm/utils/DisruptorBackpressureCallback.java,1,1,27,0,27,27,27,27,1157,1157,0,17,No
08,storm-core/src/jvm/org/apache/storm/utils/DisruptorQueue.java,5,4,547,13,560,588,114,544,246,1157,155,260,No
08,storm-core/src/jvm/org/apache/storm/utils/ExtendedThreadPoolExecutor.java,1,1,67,0,67,67,67,67,1157,1157,8,18,No
08,storm-core/src/jvm/org/apache/storm/utils/IPredicate.java,1,1,27,1,27,27,27,27,69,69,0,22,No
08,storm-core/src/jvm/org/apache/storm/utils/IndifferentAccessMap.java,1,1,177,0,177,177,177,177,1157,1157,12,22,No
08,storm-core/src/jvm/org/apache/storm/utils/InprocMessaging.java,1,1,59,0,59,59,59,59,1157,1157,3,17,No
08,storm-core/src/jvm/org/apache/storm/utils/KeyedRoundRobinQueue.java,1,1,68,0,68,68,68,68,1157,1157,7,17,No
08,storm-core/src/jvm/org/apache/storm/utils/ListDelegate.java,1,1,156,0,156,156,156,156,1157,1157,5,17,No
08,storm-core/src/jvm/org/apache/storm/utils/LocalState.java,3,2,247,5,375,397,127,189,410,1157,60,71,No
08,storm-core/src/jvm/org/apache/storm/utils/Monitor.java,1,1,252,0,252,252,252,252,1157,1157,3,20,No
08,storm-core/src/jvm/org/apache/storm/utils/MutableInt.java,1,1,43,0,43,43,43,43,1157,1157,0,17,No
08,storm-core/src/jvm/org/apache/storm/utils/MutableLong.java,1,1,43,0,43,43,43,43,1157,1157,0,17,No
08,storm-core/src/jvm/org/apache/storm/utils/MutableObject.java,1,1,38,0,38,38,38,38,1157,1157,0,17,No
08,storm-core/src/jvm/org/apache/storm/utils/NimbusClient.java,2,2,126,5,135,138,68,118,613,1157,26,34,No
08,storm-core/src/jvm/org/apache/storm/utils/NimbusLeaderNotFoundException.java,1,1,41,0,41,41,41,41,1157,1157,0,23,No
08,storm-core/src/jvm/org/apache/storm/utils/RegisteredGlobalState.java,1,1,62,0,62,62,62,62,1157,1157,2,23,No
08,storm-core/src/jvm/org/apache/storm/utils/RotatingMap.java,1,1,128,0,128,128,128,128,1157,1157,5,32,No
08,storm-core/src/jvm/org/apache/storm/utils/ServiceRegistry.java,1,1,47,0,47,47,47,47,1157,1157,2,18,No
08,storm-core/src/jvm/org/apache/storm/utils/ShellBoltMessageQueue.java,1,1,121,0,121,121,121,121,1157,1157,8,46,No
08,storm-core/src/jvm/org/apache/storm/utils/ShellProcess.java,1,1,210,0,210,210,210,210,1157,1157,16,35,No
08,storm-core/src/jvm/org/apache/storm/utils/ShellUtils.java,1,1,505,0,505,505,505,505,1157,1157,11,150,No
08,storm-core/src/jvm/org/apache/storm/utils/StormBoundedExponentialBackoffRetry.java,1,1,76,0,76,76,76,76,1157,1157,4,27,No
08,storm-core/src/jvm/org/apache/storm/utils/StormConnectionStateConverter.java,6,2,41,2,220,220,36,44,12,69,18,85,No
08,storm-core/src/jvm/org/apache/storm/utils/TestUtils.java,1,1,34,0,34,34,34,34,1157,1157,4,17,No
08,storm-core/src/jvm/org/apache/storm/utils/ThriftTopologyUtils.java,1,1,66,0,66,66,66,66,1157,1157,8,17,No
08,storm-core/src/jvm/org/apache/storm/utils/Time.java,3,3,134,6,134,144,44,119,420,1157,18,63,No
08,storm-core/src/jvm/org/apache/storm/utils/TimeCacheMap.java,1,1,125,0,125,125,125,125,1157,1157,2,30,No
08,storm-core/src/jvm/org/apache/storm/utils/TransferDrainer.java,1,1,132,0,132,132,132,132,1157,1157,7,17,No
08,storm-core/src/jvm/org/apache/storm/utils/TupleUtils.java,4,4,59,1,5,59,1,7,292,1157,28,72,No
08,storm-core/src/jvm/org/apache/storm/utils/Utils.java,14,9,1912,10,2349,2578,170,1373,99,1157,1349,3547,No
08,storm-core/src/jvm/org/apache/storm/utils/VersionInfo.java,1,1,131,0,131,131,131,131,1157,1157,3,17,No
08,storm-core/src/jvm/org/apache/storm/utils/VersionedStore.java,6,3,191,12,187,303,32,187,193,1157,50,132,No
08,storm-core/src/jvm/org/apache/storm/utils/WindowedTimeThrottler.java,1,1,51,0,51,51,51,51,1157,1157,0,18,No
08,storm-core/src/jvm/org/apache/storm/utils/WorkerBackpressureCallback.java,1,1,26,0,26,26,26,26,1157,1157,0,17,No
08,storm-core/src/jvm/org/apache/storm/utils/WorkerBackpressureThread.java,1,1,59,0,59,59,59,59,1157,1157,1,18,No
08,storm-core/src/jvm/org/apache/storm/utils/WritableUtils.java,1,1,375,0,375,375,375,375,1157,1157,3,150,No
08,storm-core/src/jvm/org/apache/storm/utils/ZookeeperAuthInfo.java,1,1,53,0,53,53,53,53,1157,1157,3,17,No
08,storm-core/src/jvm/org/apache/storm/utils/ZookeeperServerCnxnFactory.java,1,1,84,0,84,84,84,84,1157,1157,6,19,No
08,storm-core/src/jvm/org/apache/storm/validation/ConfigValidation.java,7,4,700,5,700,706,100,700,175,1157,77,756,No
08,storm-core/src/jvm/org/apache/storm/validation/ConfigValidationAnnotations.java,1,1,218,0,218,218,218,218,1157,1157,4,65,No
08,storm-core/src/jvm/org/apache/storm/validation/ConfigValidationUtils.java,1,1,175,0,175,175,175,175,1157,1157,3,68,No
08,storm-core/src/jvm/org/apache/storm/windowing/CountEvictionPolicy.java,1,1,75,0,75,75,75,75,1157,1157,1,28,No
08,storm-core/src/jvm/org/apache/storm/windowing/CountTriggerPolicy.java,1,1,68,0,68,68,68,68,1157,1157,1,24,No
08,storm-core/src/jvm/org/apache/storm/windowing/Event.java,1,1,49,0,49,49,49,49,1157,1157,0,40,No
08,storm-core/src/jvm/org/apache/storm/windowing/EventImpl.java,1,1,51,0,51,51,51,51,1157,1157,0,17,No
08,storm-core/src/jvm/org/apache/storm/windowing/EvictionPolicy.java,1,1,74,0,74,74,74,74,1157,1157,0,59,No
08,storm-core/src/jvm/org/apache/storm/windowing/TimeEvictionPolicy.java,1,1,71,0,71,71,71,71,1157,1157,0,34,No
08,storm-core/src/jvm/org/apache/storm/windowing/TimeTriggerPolicy.java,1,1,128,0,128,128,128,128,1157,1157,8,34,No
08,storm-core/src/jvm/org/apache/storm/windowing/TriggerHandler.java,1,1,31,0,31,31,31,31,1157,1157,0,26,No
08,storm-core/src/jvm/org/apache/storm/windowing/TriggerPolicy.java,1,1,42,0,42,42,42,42,1157,1157,0,33,No
08,storm-core/src/jvm/org/apache/storm/windowing/TupleWindow.java,1,1,26,0,26,26,26,26,1157,1157,1,20,No
08,storm-core/src/jvm/org/apache/storm/windowing/TupleWindowImpl.java,1,1,61,0,61,61,61,61,1157,1157,2,20,No
08,storm-core/src/jvm/org/apache/storm/windowing/WaterMarkEvent.java,1,1,38,0,38,38,38,38,1157,1157,0,21,No
08,storm-core/src/jvm/org/apache/storm/windowing/WaterMarkEventGenerator.java,1,1,116,0,116,116,116,116,1157,1157,12,32,No
08,storm-core/src/jvm/org/apache/storm/windowing/WatermarkCountEvictionPolicy.java,1,1,65,0,65,65,65,65,1157,1157,0,28,No
08,storm-core/src/jvm/org/apache/storm/windowing/WatermarkCountTriggerPolicy.java,1,1,83,0,83,83,83,83,1157,1157,1,31,No
08,storm-core/src/jvm/org/apache/storm/windowing/WatermarkTimeEvictionPolicy.java,1,1,77,0,77,77,77,77,1157,1157,0,43,No
08,storm-core/src/jvm/org/apache/storm/windowing/WatermarkTimeTriggerPolicy.java,1,1,109,0,109,109,109,109,1157,1157,2,44,No
08,storm-core/src/jvm/org/apache/storm/windowing/Window.java,1,1,48,0,48,48,48,48,1157,1157,1,37,No
08,storm-core/src/jvm/org/apache/storm/windowing/WindowLifecycleListener.java,1,1,42,0,42,42,42,42,1157,1157,1,33,No
08,storm-core/src/jvm/org/apache/storm/windowing/WindowManager.java,1,1,289,0,289,289,289,289,1157,1157,14,94,No
08,storm-core/src/jvm/org/apache/storm/zookeeper/Zookeeper.java,2,2,429,4,-8,58,6,7,51,69,72,89,No
08,storm-core/src/jvm/storm/trident/TridentTopology.java,3,2,830,135,3,48,1,1,6,6,173,152,No
08,storm-core/src/jvm/storm/trident/operation/Filter.java,1,1,24,136,-1,1,0,0,37,37,1,17,No
08,storm-core/src/jvm/storm/trident/partition/IndexHashGrouping.java,1,1,55,143,3,5,3,3,2,2,6,17,No
08,storm-core/src/jvm/storm/trident/planner/processor/StateQueryProcessor.java,1,1,107,139,1,3,1,1,60,60,14,17,No
08,storm-core/src/jvm/storm/trident/spout/IBatchSpout.java,3,2,33,135,0,3,0,0,6,6,15,51,No
08,storm-core/src/jvm/storm/trident/spout/IOpaquePartitionedTridentSpout.java,3,2,63,135,0,6,0,0,6,6,21,96,No
08,storm-core/src/jvm/storm/trident/spout/IPartitionedTridentSpout.java,3,2,77,135,0,3,0,0,6,6,21,120,No
08,storm-core/src/jvm/storm/trident/spout/ITridentDataSource.java,3,2,26,0,78,78,26,26,6,6,3,60,No
08,storm-core/src/jvm/storm/trident/spout/ITridentSpout.java,3,2,114,135,0,3,0,0,6,6,18,236,No
08,storm-core/src/jvm/storm/trident/state/map/CachedMap.java,1,1,78,136,-1,1,0,0,37,37,5,21,No
08,storm-core/src/jvm/storm/trident/topology/TridentBoltExecutor.java,2,2,435,141,0,26,0,0,1,1,56,78,No
08,storm-core/test/jvm/backtype/storm/TestConfigValidate.java,1,1,744,9,84,84,84,84,60,60,16,25,No
08,storm-core/test/jvm/backtype/storm/blobstore/BlobStoreTest.java,2,2,460,5,-1,2,0,0,3,5,64,114,No
08,storm-core/test/jvm/backtype/storm/blobstore/BlobSynchronizerTest.java,1,1,137,2,0,1,0,0,5,5,18,25,No
08,storm-core/test/jvm/backtype/storm/localizer/LocalizerTest.java,4,2,668,5,-7,43,0,1,17,60,108,200,No
08,storm-core/test/jvm/backtype/storm/scheduler/resource/TestResourceAwareScheduler.java,1,1,1227,5,1227,1227,1227,1227,60,60,20,60,No
08,storm-core/test/jvm/backtype/storm/scheduler/resource/TestUser.java,1,1,111,5,111,111,111,111,60,60,12,19,No
08,storm-core/test/jvm/backtype/storm/scheduler/resource/TestUtilsForResourceAwareScheduler.java,1,1,288,5,288,288,288,288,60,60,36,17,No
08,storm-core/test/jvm/backtype/storm/topology/WindowedBoltExecutorTest.java,1,1,142,5,142,142,142,142,60,60,22,25,No
08,storm-core/test/jvm/backtype/storm/utils/DisruptorQueueTest.java,1,1,187,74,4,37,5,5,2,2,7,21,No
08,storm-core/test/jvm/backtype/storm/windowing/WaterMarkEventGeneratorTest.java,1,1,117,5,117,117,117,117,60,60,10,22,No
08,storm-core/test/jvm/backtype/storm/windowing/WindowManagerTest.java,1,1,494,6,223,258,224,224,60,60,14,70,No
08,storm-core/test/jvm/org/apache/storm/TestCgroups.java,1,1,130,1,130,130,130,130,69,69,17,28,No
08,storm-core/test/jvm/org/apache/storm/TestConfigValidate.java,1,1,744,0,744,744,744,744,1157,1157,16,25,No
08,storm-core/test/jvm/org/apache/storm/blobstore/BlobStoreTest.java,7,3,456,10,388,1030,65,460,184,1157,224,381,No
08,storm-core/test/jvm/org/apache/storm/blobstore/BlobSynchronizerTest.java,1,1,137,0,137,137,137,137,1157,1157,18,25,No
08,storm-core/test/jvm/org/apache/storm/blobstore/ClientBlobStoreTest.java,1,1,179,0,179,179,179,179,1157,1157,15,17,No
08,storm-core/test/jvm/org/apache/storm/cluster/StormClusterStateImplTest.java,5,3,114,1,458,475,91,116,26,62,70,109,No
08,storm-core/test/jvm/org/apache/storm/command/RebalanceTest.java,1,1,41,0,41,41,41,41,34,34,3,17,No
08,storm-core/test/jvm/org/apache/storm/command/SetLogLevelTest.java,1,1,54,0,54,54,54,54,34,34,5,17,No
08,storm-core/test/jvm/org/apache/storm/command/TestCLI.java,3,3,67,1,61,100,21,59,35,69,15,53,No
08,storm-core/test/jvm/org/apache/storm/grouping/PartialKeyGroupingTest.java,1,1,66,0,66,66,66,66,1157,1157,11,19,No
08,storm-core/test/jvm/org/apache/storm/localizer/LocalizedResourceRetentionSetTest.java,1,1,85,0,85,85,85,85,1157,1157,4,24,No
08,storm-core/test/jvm/org/apache/storm/localizer/LocalizedResourceSetTest.java,1,1,74,0,74,74,74,74,1157,1157,2,18,No
08,storm-core/test/jvm/org/apache/storm/localizer/LocalizerTest.java,7,3,673,10,711,717,101,667,184,1157,189,356,No
08,storm-core/test/jvm/org/apache/storm/metric/internal/CountStatAndMetricTest.java,1,1,86,0,86,86,86,86,1157,1157,5,32,No
08,storm-core/test/jvm/org/apache/storm/metric/internal/LatencyStatAndMetricTest.java,1,1,83,0,83,83,83,83,1157,1157,5,29,No
08,storm-core/test/jvm/org/apache/storm/metric/internal/RateTrackerTest.java,1,1,94,0,94,94,94,94,1157,1157,3,26,No
08,storm-core/test/jvm/org/apache/storm/nimbus/InMemoryTopologyActionNotifier.java,1,1,53,0,53,53,53,53,1157,1157,4,21,No
08,storm-core/test/jvm/org/apache/storm/scheduler/resource/TestResourceAwareScheduler.java,3,3,1597,11,1289,1289,429,1227,409,1157,78,259,No
08,storm-core/test/jvm/org/apache/storm/scheduler/resource/TestUser.java,1,1,111,0,111,111,111,111,1157,1157,12,19,No
08,storm-core/test/jvm/org/apache/storm/scheduler/resource/TestUtilsForResourceAwareScheduler.java,1,1,288,0,288,288,288,288,1157,1157,36,17,No
08,storm-core/test/jvm/org/apache/storm/serialization/GzipBridgeSerializationDelegateTest.java,1,1,82,0,82,82,82,82,1157,1157,4,18,No
08,storm-core/test/jvm/org/apache/storm/serialization/GzipBridgeThriftSerializationDelegateTest.java,1,1,71,0,71,71,71,71,1157,1157,5,18,No
08,storm-core/test/jvm/org/apache/storm/serialization/ThriftBridgeSerializationDelegateTest.java,1,1,60,0,60,60,60,60,1157,1157,5,17,No
08,storm-core/test/jvm/org/apache/storm/spout/CheckpointSpoutTest.java,1,1,262,0,262,262,262,262,1157,1157,15,20,No
08,storm-core/test/jvm/org/apache/storm/state/InMemoryKeyValueStateTest.java,1,1,72,0,72,72,72,72,1157,1157,5,21,No
08,storm-core/test/jvm/org/apache/storm/topology/StatefulBoltExecutorTest.java,4,3,177,10,180,180,45,177,322,1157,80,88,No
08,storm-core/test/jvm/org/apache/storm/topology/TopologyBuilderTest.java,5,4,105,6,313,313,62,65,233,1157,58,122,No
08,storm-core/test/jvm/org/apache/storm/topology/WindowedBoltExecutorTest.java,1,1,142,0,142,142,142,142,1157,1157,22,25,No
08,storm-core/test/jvm/org/apache/storm/trident/TestTridentTopology.java,2,1,76,0,152,152,76,76,1,1,26,36,No
08,storm-core/test/jvm/org/apache/storm/utils/DisruptorQueueBackpressureTest.java,1,1,110,0,110,110,110,110,1157,1157,9,20,No
08,storm-core/test/jvm/org/apache/storm/utils/DisruptorQueueTest.java,1,1,187,0,187,187,187,187,1157,1157,7,21,No
08,storm-core/test/jvm/org/apache/storm/utils/MockTupleHelpers.java,1,1,40,0,40,40,40,40,1157,1157,3,17,No
08,storm-core/test/jvm/org/apache/storm/utils/ShellBoltMessageQueueTest.java,1,1,85,0,85,85,85,85,1157,1157,7,21,No
08,storm-core/test/jvm/org/apache/storm/utils/StormBoundedExponentialBackoffRetryTest.java,1,1,101,0,101,101,101,101,1157,1157,4,17,No
08,storm-core/test/jvm/org/apache/storm/utils/ThriftTopologyUtilsTest.java,1,1,94,0,94,94,94,94,1157,1157,9,18,No
08,storm-core/test/jvm/org/apache/storm/utils/TimeTest.java,1,1,112,1,112,112,112,112,34,34,2,17,No
08,storm-core/test/jvm/org/apache/storm/utils/UtilsTest.java,1,1,219,1,219,219,219,219,34,34,13,23,No
08,storm-core/test/jvm/org/apache/storm/utils/WorkerBackpressureThreadTest.java,1,1,50,0,-1,6,0,0,1,1,6,17,No
08,storm-core/test/jvm/org/apache/storm/utils/staticmocking/ConfigUtilsInstaller.java,1,1,38,1,38,38,38,38,69,69,1,16,No
08,storm-core/test/jvm/org/apache/storm/utils/staticmocking/UtilsInstaller.java,1,1,38,1,38,38,38,38,69,69,1,16,No
08,storm-core/test/jvm/org/apache/storm/utils/staticmocking/package-info.java,3,3,95,2,95,97,31,95,34,69,0,279,No
08,storm-core/test/jvm/org/apache/storm/windowing/WaterMarkEventGeneratorTest.java,1,1,117,0,117,117,117,117,1157,1157,10,22,No
08,storm-core/test/jvm/org/apache/storm/windowing/WindowManagerTest.java,1,1,494,0,494,494,494,494,1157,1157,14,70,No
08,storm-core/test/jvm/storm/trident/TestTridentTopology.java,1,1,76,19,0,10,0,0,1157,1157,13,18,No
08,storm-rename-hack/src/main/java/org/apache/storm/hack/DefaultShader.java,2,2,391,18,391,392,195,391,580,1157,40,82,No
08,storm-rename-hack/src/main/java/org/apache/storm/hack/IOUtil.java,1,1,41,8,41,41,41,41,1157,1157,1,18,No
08,storm-rename-hack/src/main/java/org/apache/storm/hack/ShadeRequest.java,1,1,69,8,69,69,69,69,1157,1157,3,35,No
08,storm-rename-hack/src/main/java/org/apache/storm/hack/StormShadeRequest.java,4,3,44,18,43,60,10,40,290,1157,20,69,No
08,storm-rename-hack/src/main/java/org/apache/storm/hack/StormShadeTransformer.java,1,1,37,8,37,37,37,37,1157,1157,7,18,No
08,storm-rename-hack/src/main/java/org/apache/storm/hack/relocation/Relocator.java,2,2,41,18,42,42,21,40,580,1157,0,50,No
08,storm-rename-hack/src/main/java/org/apache/storm/hack/relocation/SimpleRelocator.java,2,2,101,18,103,106,51,97,580,1157,0,54,No
08,storm-rename-hack/src/main/java/org/apache/storm/hack/resource/ClojureTransformer.java,1,1,71,8,71,71,71,71,1157,1157,8,17,No
08,storm-rename-hack/src/main/java/org/apache/storm/hack/resource/ResourceTransformer.java,1,1,46,8,46,46,46,46,1157,1157,5,25,No
09,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/common/security/HdfsSecurityUtil.java,7,2,67,99,-19,82,0,1,1,1,77,164,No
09,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutRetryExponentialBackoff.java,2,1,281,4,0,2,0,0,1,1,22,90,No
09,external/storm-kafka/src/jvm/org/apache/storm/kafka/StringMultiSchemeWithTopic.java,1,1,47,13,-1,2,0,0,1,1,6,17,Yes
09,external/storm-kafka/src/test/org/apache/storm/kafka/KafkaTestBroker.java,1,1,97,15,0,6,0,0,1,1,12,22,Yes
09,external/storm-solr/src/test/java/org/apache/storm/solr/topology/SolrTopology.java,1,1,82,41,0,5,2,2,1,1,9,20,No
09,storm-core/src/jvm/org/apache/storm/cluster/ZKStateStorage.java,2,1,252,12,0,12,0,1,1,1,43,38,Yes
09,storm-core/src/jvm/org/apache/storm/metric/internal/RateTracker.java,2,1,139,13,-52,52,0,0,3,4,4,98,No
09,storm-core/src/jvm/org/apache/storm/scheduler/resource/strategies/scheduling/DefaultResourceAwareStrategy.java,2,1,464,13,2,12,2,2,2,2,48,146,No
09,storm-core/src/jvm/org/apache/storm/stats/BoltExecutorStats.java,1,1,105,7,0,5,2,2,4,4,7,19,No
09,storm-core/src/jvm/org/apache/storm/stats/SpoutExecutorStats.java,1,1,75,7,-4,4,0,0,4,4,5,19,No
09,storm-core/src/jvm/org/apache/storm/topology/BaseStatefulBoltExecutor.java,4,2,209,0,836,836,209,209,4,5,68,180,No
09,storm-core/src/jvm/org/apache/storm/topology/CheckpointTupleForwarder.java,6,2,153,14,-512,574,2,8,4,5,96,292,No
09,storm-core/src/jvm/org/apache/storm/topology/IStatefulBolt.java,4,2,48,14,20,72,5,5,4,5,20,136,No
09,storm-core/src/jvm/org/apache/storm/topology/StatefulBoltExecutor.java,6,2,193,14,56,86,11,17,4,5,120,156,No
09,storm-core/src/jvm/org/apache/storm/topology/TopologyBuilder.java,4,2,580,14,192,192,48,48,4,5,100,892,No
09,storm-core/src/jvm/org/apache/storm/utils/DisruptorQueue.java,6,3,554,16,32,55,7,11,1,4,188,312,No
09,storm-core/test/jvm/org/apache/storm/scheduler/resource/TestResourceAwareScheduler.java,2,1,1833,13,120,120,60,61,2,2,62,205,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/SlidingWindowTopology.java,5,3,108,27,0,10,0,0,55,185,105,140,Yes
11,examples/storm-starter/src/jvm/org/apache/storm/starter/spout/TwitterSampleSpout.java,5,3,164,27,0,30,0,0,54,185,95,95,No
11,examples/storm-starter/src/jvm/org/apache/storm/starter/trident/TridentKafkaWordCount.java,4,2,256,27,24,105,8,16,68,185,104,444,Yes
11,examples/storm-starter/src/jvm/org/apache/storm/starter/trident/TridentWordCount.java,5,4,86,27,-5,50,2,2,38,185,85,85,No
11,examples/storm-starter/src/jvm/storm/starter/HdfsSpoutTopology.java,1,1,143,29,-9,20,1,1,185,185,18,30,Yes
11,external/flux/flux-core/src/main/java/org/apache/storm/flux/FluxBuilder.java,6,3,619,63,48,48,8,8,46,185,72,648,Yes
11,external/flux/flux-examples/src/main/java/org/apache/storm/flux/examples/StatefulWordCounter.java,6,3,64,7,384,384,64,64,46,185,54,102,Yes
11,external/flux/flux-wrappers/src/main/java/org/apache/storm/flux/wrappers/bolts/FluxShellBolt.java,2,1,123,63,26,148,14,14,135,185,14,138,Yes
11,external/flux/flux-wrappers/src/main/java/org/apache/storm/flux/wrappers/spouts/FluxShellSpout.java,2,1,122,63,28,144,14,14,135,185,14,138,Yes
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/StormSqlImpl.java,2,1,242,37,26,46,13,13,135,185,96,36,Yes
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/ExprCompiler.java,2,1,511,39,0,2,0,0,135,185,58,70,Yes
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/PostOrderRelNodeVisitor.java,1,1,128,43,6,6,6,6,185,185,3,18,Yes
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/backends/standalone/BuiltinAggregateFunctions.java,2,1,178,15,356,356,178,178,135,185,12,46,Yes
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/backends/standalone/PlanCompiler.java,2,1,131,36,2,19,1,2,135,185,48,36,Yes
11,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/backends/standalone/RelNodeCompiler.java,2,1,400,36,570,575,286,346,135,185,50,40,Yes
11,external/sql/storm-sql-core/src/test/org/apache/storm/sql/TestStormSql.java,2,1,384,37,382,382,191,231,135,185,40,80,Yes
11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/AbstractChannelHandler.java,2,1,51,37,15,15,7,10,135,185,2,38,Yes
11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/ChannelContext.java,2,1,31,37,3,3,1,2,135,185,2,44,Yes
11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/ChannelHandler.java,2,1,42,37,6,6,3,4,135,185,2,56,Yes
11,external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/Channels.java,2,1,103,37,46,46,23,31,135,185,2,39,Yes
11,external/sql/storm-sql-runtime/src/test/org/apache/storm/sql/TestUtils.java,2,1,251,37,113,113,56,77,135,185,38,50,Yes
11,external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/AbstractHBaseBolt.java,2,1,81,97,8,12,5,10,135,185,27,40,Yes
11,external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/HBaseBolt.java,2,1,117,97,16,38,11,11,135,185,30,46,Yes
11,external/storm-hbase/src/main/java/org/apache/storm/hbase/common/HBaseClient.java,1,1,141,97,6,7,6,6,185,185,13,18,Yes
11,external/storm-hbase/src/test/java/org/apache/storm/hbase/topology/PersistentWordCount.java,4,3,91,97,12,48,3,3,47,185,40,72,Yes
11,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/format/SimpleFileNameFormat.java,1,1,102,5,102,102,102,102,185,185,6,31,Yes
11,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/spout/HdfsSpout.java,1,1,823,32,5,142,9,9,185,185,24,106,Yes
11,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/spout/TextFileReader.java,3,2,192,32,0,3,0,0,90,185,33,63,Yes
11,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/trident/format/SimpleFileNameFormat.java,1,1,97,5,97,97,97,97,185,185,5,30,Yes
11,external/storm-hdfs/src/test/java/org/apache/storm/hdfs/bolt/HdfsFileTopology.java,1,1,196,112,0,2,0,0,185,185,31,24,Yes
11,external/storm-hdfs/src/test/java/org/apache/storm/hdfs/bolt/SequenceFileTopology.java,12,3,199,112,28,208,7,10,18,185,324,312,No
11,external/storm-hdfs/src/test/java/org/apache/storm/hdfs/bolt/format/TestSimpleFileNameFormat.java,1,1,79,5,79,79,79,79,185,185,8,17,Yes
11,external/storm-hdfs/src/test/java/org/apache/storm/hdfs/spout/TestHdfsSpout.java,5,2,759,34,-1,114,2,13,41,185,186,475,No
11,external/storm-hdfs/src/test/java/org/apache/storm/hdfs/trident/TridentFileTopology.java,12,3,96,112,-8,196,0,2,18,185,212,228,No
11,external/storm-hdfs/src/test/java/org/apache/storm/hdfs/trident/TridentSequenceTopology.java,12,3,93,112,-8,176,0,2,18,185,212,228,No
11,external/storm-hdfs/src/test/java/org/apache/storm/hdfs/trident/format/TestSimpleFileNameFormat.java,1,1,70,5,70,70,70,70,185,185,5,17,Yes
11,external/storm-hive/src/main/java/org/apache/storm/hive/bolt/HiveBolt.java,2,1,337,83,4,26,4,4,135,185,58,72,Yes
11,external/storm-hive/src/main/java/org/apache/storm/hive/bolt/mapper/HiveMapper.java,1,1,81,83,0,2,0,0,185,185,9,49,Yes
11,external/storm-hive/src/main/java/org/apache/storm/hive/common/HiveWriter.java,1,1,454,83,0,1,0,0,185,185,15,88,Yes
11,external/storm-hive/src/main/java/org/apache/storm/hive/trident/HiveState.java,6,3,316,83,24,36,4,4,45,185,168,222,No
11,external/storm-hive/src/test/java/org/apache/storm/hive/bolt/HiveTopology.java,1,1,151,83,-1,1,0,0,185,185,15,20,Yes
11,external/storm-hive/src/test/java/org/apache/storm/hive/trident/TridentHiveTopology.java,6,3,199,83,30,114,5,5,47,185,132,108,No
11,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java,4,3,593,31,52,82,13,37,48,185,128,444,No
11,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutConfig.java,1,1,328,31,6,25,8,8,185,185,8,97,Yes
11,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutRetryExponentialBackoff.java,2,1,281,17,0,4,0,0,135,185,22,90,Yes
11,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutStream.java,1,1,121,31,19,56,19,19,185,185,9,32,Yes
11,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutStreams.java,1,1,35,31,-8,13,0,0,185,185,4,21,Yes
11,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutStreamsNamedTopics.java,1,1,154,4,154,154,154,154,185,185,11,52,Yes
